interaction_id,user_id,place_id,type,rating,dwell_sec,timestamp
i_004406,u_0198,p_0097,view,,197,2025-10-25T01:12:43
i_004407,u_0199,p_0100,save,4.3,,2025-07-10T21:24:43
i_004408,u_0199,p_0096,checkin,,,2025-07-13T22:31:43
i_004409,u_0199,p_0095,click,,250,2025-09-19T12:18:43
i_004410,u_0199,p_0099,view,,47,2025-08-14T02:56:43
i_004411,u_0199,p_0093,view,,218,2025-09-23T11:27:43
i_004412,u_0199,p_0075,click,,20,2025-08-05T12:13:43
i_004413,u_0199,p_0081,save,,,2025-07-28T02:01:43
i_004414,u_0199,p_0087,view,,162,2025-08-26T20:52:43
i_004415,u_0199,p_0082,click,,171,2025-10-30T21:18:43
i_004416,u_0199,p_0076,save,,,2025-08-28T12:32:43
i_004417,u_0199,p_0093,view,,192,2025-08-07T00:38:43
i_004418,u_0199,p_0068,click,,168,2025-07-10T09:34:43
i_004419,u_0199,p_0096,view,,311,2025-09-21T09:32:43
i_004420,u_0199,p_0073,view,,129,2025-08-08T23:06:43
i_004421,u_0199,p_0076,view,,302,2025-08-04T14:02:43
i_004422,u_0199,p_0091,view,,102,2025-08-18T05:01:43
i_004423,u_0199,p_0073,click,4.1,172,2025-07-13T18:30:43
i_004424,u_0199,p_0090,view,,312,2025-09-13T04:14:43
i_004425,u_0199,p_0071,view,,20,2025-11-01T01:52:43
i_004426,u_0199,p_0083,view,,313,2025-07-20T03:26:43
i_004427,u_0199,p_0076,view,,351,2025-07-31T01:54:43
i_004428,u_0199,p_0076,checkin,3.2,,2025-08-17T22:15:43
i_004429,u_0199,p_0091,view,,225,2025-08-22T15:44:43
i_004430,u_0199,p_0095,checkin,4.0,,2025-09-22T03:58:43
i_004431,u_0199,p_0089,save,,,2025-10-10T00:12:43
i_004432,u_0199,p_0095,view,,327,2025-10-01T05:38:43
i_004433,u_0199,p_0075,view,,212,2025-09-14T01:24:43
i_004434,u_0199,p_0095,view,,353,2025-10-03T13:23:43
i_004435,u_0199,p_0092,view,,312,2025-11-02T07:41:43
i_004436,u_0200,p_0095,click,,358,2025-07-10T20:17:43
i_004437,u_0200,p_0073,view,,193,2025-09-22T19:03:43
i_004438,u_0200,p_0068,save,,,2025-10-06T16:54:43
i_004439,u_0200,p_0081,view,,186,2025-08-10T22:03:43
i_004440,u_0200,p_0095,view,,330,2025-07-31T23:26:43
i_004441,u_0200,p_0095,view,,121,2025-09-17T19:10:43
i_004442,u_0200,p_0091,view,,273,2025-08-22T01:01:43
i_004443,u_0200,p_0091,checkin,3.7,,2025-09-26T05:29:43
i_004444,u_0200,p_0081,click,,214,2025-07-12T01:16:43
i_004445,u_0200,p_0097,click,,408,2025-07-07T18:03:43
i_004446,u_0200,p_0096,click,3.8,120,2025-08-31T09:53:43
i_004447,u_0200,p_0085,save,3.5,,2025-07-20T17:30:43
i_004448,u_0200,p_0070,view,,20,2025-08-29T15:57:43
i_004449,u_0200,p_0075,view,,20,2025-09-25T07:10:43
i_004450,u_0200,p_0098,checkin,5.0,,2025-07-31T11:20:43
i_004451,u_0200,p_0083,view,,313,2025-09-20T18:10:43
i_004452,u_0200,p_0080,save,3.3,,2025-09-26T01:20:43
i_004453,u_0200,p_0090,view,,360,2025-07-21T04:12:43
i_004454,u_0200,p_0086,click,3.4,388,2025-07-29T03:35:43
i_004455,u_0200,p_0068,view,,156,2025-10-07T10:51:43
i_004456,u_0200,p_0076,view,,220,2025-09-25T00:21:43
i_004457,u_0200,p_0100,click,,162,2025-10-17T17:09:43
i_004458,u_0200,p_0098,view,,353,2025-07-31T15:21:43
i_004459,u_0201,p_0094,view,,171,2025-07-21T07:09:43
i_004460,u_0201,p_0076,view,,118,2025-07-18T19:07:43
i_004461,u_0201,p_0095,save,4.7,,2025-10-24T13:45:43
i_004462,u_0201,p_0076,checkin,4.8,,2025-07-31T00:46:43
i_004463,u_0201,p_0098,checkin,,,2025-09-19T11:45:43
i_004464,u_0201,p_0095,click,4.0,151,2025-08-04T11:02:43
i_004465,u_0201,p_0081,save,,,2025-08-08T21:43:43
i_004466,u_0201,p_0098,click,4.4,183,2025-10-01T03:39:43
i_004467,u_0201,p_0081,checkin,,,2025-08-31T20:25:43
i_004468,u_0201,p_0097,view,,293,2025-09-01T20:37:43
i_004469,u_0201,p_0088,view,,308,2025-09-04T20:27:43
i_004470,u_0201,p_0088,view,,65,2025-10-05T23:39:43
i_004471,u_0201,p_0094,view,,29,2025-07-29T22:19:43
i_004472,u_0201,p_0089,view,,261,2025-07-15T12:01:43
i_004473,u_0201,p_0081,save,5.0,,2025-08-16T06:47:43
i_004474,u_0201,p_0086,view,,266,2025-10-24T04:35:43
i_004475,u_0201,p_0076,view,,205,2025-10-23T23:51:43
i_004476,u_0201,p_0086,view,,315,2025-09-18T03:11:43
i_004477,u_0201,p_0088,click,,87,2025-07-27T05:50:43
i_004478,u_0201,p_0095,save,,,2025-07-24T16:59:43
i_004479,u_0201,p_0077,view,,217,2025-08-06T14:54:43
i_004480,u_0201,p_0100,view,,267,2025-10-25T11:33:43
i_004481,u_0201,p_0076,click,,336,2025-10-18T18:42:43
i_004482,u_0201,p_0095,save,,,2025-10-04T09:27:43
i_004483,u_0201,p_0086,view,,201,2025-10-25T18:49:43
i_004484,u_0202,p_0112,view,,177,2025-08-27T18:34:43
i_004485,u_0202,p_0108,view,,52,2025-08-02T12:13:43
i_004486,u_0202,p_0054,view,,123,2025-10-04T08:36:43
i_004487,u_0202,p_0123,click,4.0,213,2025-08-09T10:24:43
i_004488,u_0202,p_0040,click,4.1,354,2025-09-23T14:12:43
i_004489,u_0202,p_0109,save,5.0,,2025-08-16T22:36:43
i_004490,u_0202,p_0030,view,,130,2025-08-09T03:23:43
i_004491,u_0202,p_0054,save,3.8,,2025-07-21T22:28:43
i_004492,u_0202,p_0033,view,,165,2025-08-18T16:38:43
i_004493,u_0202,p_0114,click,,165,2025-09-06T09:16:43
i_004494,u_0202,p_0062,click,4.2,321,2025-10-14T01:12:43
i_004495,u_0202,p_0112,view,,274,2025-07-20T05:13:43
i_004496,u_0202,p_0113,view,,288,2025-08-10T08:12:43
i_004497,u_0202,p_0130,click,4.3,265,2025-09-27T19:17:43
i_004498,u_0202,p_0108,view,,59,2025-08-28T12:05:43
i_004499,u_0202,p_0116,view,,139,2025-08-01T22:36:43
i_004500,u_0203,p_0030,save,5.0,,2025-07-10T02:43:43
i_004501,u_0203,p_0127,save,3.9,,2025-08-08T21:55:43
i_004502,u_0203,p_0115,view,,428,2025-07-12T11:38:43
i_004503,u_0203,p_0134,click,,275,2025-10-02T23:45:43
i_004504,u_0203,p_0059,view,,257,2025-10-09T19:46:43
i_004505,u_0203,p_0135,view,,399,2025-07-26T00:43:43
i_004506,u_0203,p_0127,checkin,3.8,,2025-08-09T05:21:43
i_004507,u_0203,p_0107,save,,,2025-10-10T04:48:43
i_004508,u_0203,p_0008,save,4.2,,2025-10-29T09:51:43
i_004509,u_0203,p_0006,view,,163,2025-09-10T09:26:43
i_004510,u_0203,p_0129,save,3.2,,2025-10-15T16:47:43
i_004511,u_0203,p_0109,checkin,,,2025-10-11T03:29:43
i_004512,u_0203,p_0012,save,3.6,,2025-08-24T04:19:43
i_004513,u_0203,p_0015,view,,338,2025-07-26T01:35:43
i_004514,u_0203,p_0024,checkin,5.0,,2025-07-27T02:51:43
i_004515,u_0203,p_0127,view,,410,2025-10-10T13:18:43
i_004516,u_0203,p_0051,click,,207,2025-07-09T09:38:43
i_004517,u_0203,p_0009,view,,329,2025-09-05T09:09:43
i_004518,u_0203,p_0041,save,,,2025-08-14T22:01:43
i_004519,u_0203,p_0125,view,,212,2025-07-11T18:31:43
i_004520,u_0204,p_0106,view,,217,2025-10-18T09:26:43
i_004521,u_0204,p_0062,view,,342,2025-10-09T14:11:43
i_004522,u_0204,p_0130,view,,148,2025-09-15T18:57:43
i_004523,u_0204,p_0058,checkin,5.0,,2025-08-13T03:29:43
i_004524,u_0204,p_0052,view,,185,2025-08-21T17:34:43
i_004525,u_0204,p_0015,save,,,2025-08-05T21:11:43
i_004526,u_0204,p_0058,save,4.6,,2025-08-27T07:46:43
i_004527,u_0204,p_0128,click,4.2,231,2025-07-15T08:54:43
i_004528,u_0204,p_0039,click,,190,2025-10-13T10:15:43
i_004529,u_0204,p_0119,click,,296,2025-07-18T06:42:43
i_004530,u_0204,p_0103,view,,371,2025-07-18T00:22:43
i_004531,u_0204,p_0113,view,,222,2025-07-09T10:04:43
i_004532,u_0204,p_0058,save,,,2025-07-27T21:09:43
i_004533,u_0204,p_0006,click,4.1,205,2025-07-27T10:21:43
i_004534,u_0204,p_0104,click,,198,2025-07-11T03:46:43
i_004535,u_0204,p_0037,view,,301,2025-09-09T02:42:43
i_004536,u_0204,p_0066,click,4.3,362,2025-10-07T10:01:43
i_004537,u_0204,p_0005,view,,253,2025-09-19T13:48:43
i_004538,u_0204,p_0106,checkin,,,2025-08-06T17:47:43
i_004539,u_0204,p_0008,view,,90,2025-08-07T02:54:43
i_004540,u_0204,p_0063,view,,307,2025-07-26T16:10:43
i_004541,u_0204,p_0039,view,,182,2025-08-24T09:50:43
i_004542,u_0205,p_0103,click,,272,2025-09-03T11:09:43
i_004543,u_0205,p_0020,save,4.6,,2025-07-18T18:30:43
i_004544,u_0205,p_0108,view,,127,2025-08-15T16:59:43
i_004545,u_0205,p_0010,view,,221,2025-08-02T01:20:43
i_004546,u_0205,p_0103,view,,164,2025-09-24T00:12:43
i_004547,u_0205,p_0010,checkin,3.7,,2025-07-30T23:22:43
i_004548,u_0205,p_0112,save,,,2025-10-29T16:05:43
i_004549,u_0205,p_0002,view,,119,2025-10-21T08:31:43
i_004550,u_0205,p_0043,click,,312,2025-09-29T17:06:43
i_004551,u_0205,p_0053,view,,193,2025-07-28T04:53:43
i_004552,u_0205,p_0051,save,,,2025-08-13T19:42:43
i_004553,u_0205,p_0020,view,,222,2025-10-15T01:40:43
i_004554,u_0205,p_0045,checkin,,,2025-07-12T02:21:43
i_004555,u_0205,p_0138,view,,20,2025-08-30T18:26:43
i_004556,u_0205,p_0133,click,4.1,270,2025-10-15T23:55:43
i_004557,u_0205,p_0042,save,3.8,,2025-09-14T00:29:43
i_004558,u_0205,p_0128,view,,260,2025-10-12T23:26:43
i_004559,u_0205,p_0018,view,,209,2025-11-03T11:02:43
i_004560,u_0205,p_0128,save,3.3,,2025-09-07T16:27:43
i_004561,u_0205,p_0136,view,,50,2025-08-06T11:13:43
i_004562,u_0205,p_0055,view,,163,2025-10-19T07:39:43
i_004563,u_0205,p_0101,click,3.9,122,2025-10-06T00:32:43
i_004564,u_0205,p_0117,click,4.6,82,2025-10-26T11:47:43
i_004565,u_0205,p_0040,view,,392,2025-10-20T09:55:43
i_004566,u_0205,p_0016,click,,190,2025-07-10T20:54:43
i_004567,u_0206,p_0021,checkin,5.0,,2025-10-19T12:05:43
i_004568,u_0206,p_0103,view,,141,2025-10-25T18:40:43
i_004569,u_0206,p_0107,click,,111,2025-09-19T14:09:43
i_004570,u_0206,p_0006,save,4.6,,2025-09-08T09:10:43
i_004571,u_0206,p_0135,click,,265,2025-09-02T13:35:43
i_004572,u_0206,p_0115,click,4.7,282,2025-09-04T14:12:43
i_004573,u_0206,p_0054,click,3.9,359,2025-10-05T15:46:43
i_004574,u_0206,p_0101,click,4.6,66,2025-10-14T22:54:43
i_004575,u_0206,p_0021,save,,,2025-08-21T01:32:43
i_004576,u_0206,p_0127,checkin,,,2025-09-07T01:27:43
i_004577,u_0206,p_0040,click,4.0,277,2025-09-02T13:06:43
i_004578,u_0206,p_0047,save,,,2025-09-23T01:40:43
i_004579,u_0206,p_0041,view,,236,2025-08-31T17:16:43
i_004580,u_0206,p_0109,save,,,2025-07-12T05:11:43
i_004581,u_0206,p_0112,view,,255,2025-07-16T03:35:43
i_004582,u_0206,p_0065,click,,91,2025-10-05T09:36:43
i_004583,u_0206,p_0058,view,,182,2025-08-30T19:10:43
i_004584,u_0206,p_0109,view,,246,2025-09-09T02:59:43
i_004585,u_0206,p_0104,save,4.4,,2025-07-31T14:13:43
i_004586,u_0206,p_0107,checkin,4.4,,2025-09-26T04:37:43
i_004587,u_0206,p_0006,save,4.1,,2025-07-07T19:42:43
i_004588,u_0206,p_0103,view,,172,2025-07-11T07:40:43
i_004589,u_0206,p_0138,checkin,4.3,,2025-07-25T23:51:43
i_004590,u_0206,p_0008,save,3.0,,2025-09-14T12:22:43
i_004591,u_0206,p_0127,click,3.8,196,2025-09-25T09:12:43
i_004592,u_0207,p_0009,view,,250,2025-10-14T07:27:43
i_004593,u_0207,p_0118,view,,185,2025-09-18T23:19:43
i_004594,u_0207,p_0001,view,,195,2025-09-29T01:09:43
i_004595,u_0207,p_0014,save,3.9,,2025-10-06T19:37:43
i_004596,u_0207,p_0006,click,,136,2025-10-23T09:05:43
i_004597,u_0207,p_0138,view,,187,2025-09-30T19:36:43
i_004598,u_0207,p_0043,checkin,,,2025-10-13T08:48:43
i_004599,u_0207,p_0112,view,,354,2025-10-29T12:52:43
i_004600,u_0207,p_0111,click,,38,2025-10-18T18:54:43
i_004601,u_0207,p_0048,click,4.2,208,2025-10-20T04:28:43
i_004602,u_0207,p_0013,view,,226,2025-10-25T09:02:43
i_004603,u_0207,p_0139,click,,179,2025-07-07T19:24:43
i_004604,u_0207,p_0102,view,,241,2025-07-09T07:42:43
i_004605,u_0207,p_0113,view,,163,2025-07-19T11:19:43
i_004606,u_0207,p_0009,view,,175,2025-08-03T23:30:43
i_004607,u_0207,p_0014,view,,164,2025-08-03T23:45:43
i_004608,u_0207,p_0110,click,,372,2025-07-11T02:58:43
i_004609,u_0207,p_0134,click,3.4,184,2025-09-30T23:23:43
i_004610,u_0207,p_0041,view,,274,2025-10-19T00:27:43
i_004611,u_0208,p_0122,click,5.0,206,2025-09-13T09:04:43
i_004612,u_0208,p_0111,save,,,2025-09-12T21:53:43
i_004613,u_0208,p_0127,view,,254,2025-07-08T03:49:43
i_004614,u_0208,p_0030,view,,297,2025-07-10T21:07:43
i_004615,u_0208,p_0107,click,3.9,121,2025-09-18T12:15:43
i_004616,u_0208,p_0017,save,3.8,,2025-08-27T09:45:43
i_004617,u_0208,p_0118,checkin,5.0,,2025-10-12T05:20:43
i_004618,u_0208,p_0004,click,4.1,223,2025-08-10T22:28:43
i_004619,u_0208,p_0137,click,,303,2025-08-13T06:22:43
i_004620,u_0208,p_0105,save,,,2025-07-08T19:53:43
i_004621,u_0208,p_0063,save,3.8,,2025-10-26T03:38:43
i_004622,u_0208,p_0122,click,5.0,282,2025-07-08T03:04:43
i_004623,u_0208,p_0126,click,4.3,368,2025-08-10T07:01:43
i_004624,u_0208,p_0126,click,3.7,247,2025-10-23T04:45:43
i_004625,u_0208,p_0104,view,,216,2025-08-22T23:36:43
i_004626,u_0209,p_0033,view,,140,2025-08-23T01:52:43
i_004627,u_0209,p_0007,view,,363,2025-08-01T08:25:43
i_004628,u_0209,p_0109,click,,298,2025-09-05T08:58:43
i_004629,u_0209,p_0018,view,,163,2025-08-01T17:35:43
i_004630,u_0209,p_0058,view,,385,2025-09-12T22:06:43
i_004631,u_0209,p_0113,click,4.4,365,2025-09-04T00:50:43
i_004632,u_0209,p_0008,view,,205,2025-09-13T04:48:43
i_004633,u_0209,p_0102,save,,,2025-09-02T02:08:43
i_004634,u_0209,p_0129,click,4.1,182,2025-09-09T03:32:43
i_004635,u_0209,p_0107,view,,254,2025-08-03T23:53:43
i_004636,u_0209,p_0118,view,,292,2025-09-06T19:03:43
i_004637,u_0209,p_0112,save,,,2025-10-15T13:37:43
i_004638,u_0209,p_0048,click,,274,2025-08-18T21:39:43
i_004639,u_0209,p_0117,click,4.5,233,2025-09-26T21:16:43
i_004640,u_0209,p_0119,view,,293,2025-09-01T22:47:43
i_004641,u_0209,p_0106,view,,309,2025-07-30T07:25:43
i_004642,u_0209,p_0123,checkin,,,2025-08-07T07:52:43
i_004643,u_0209,p_0115,view,,400,2025-10-26T10:02:43
i_004644,u_0209,p_0052,click,,237,2025-10-10T00:51:43
i_004645,u_0209,p_0058,checkin,3.3,,2025-10-03T03:04:43
i_004646,u_0209,p_0044,save,4.4,,2025-09-24T05:51:43
i_004647,u_0209,p_0109,checkin,3.8,,2025-07-08T11:52:43
i_004648,u_0209,p_0115,view,,345,2025-09-06T13:59:43
i_004649,u_0209,p_0110,click,,89,2025-07-31T06:23:43
i_004650,u_0210,p_0008,click,3.6,305,2025-10-15T19:44:43
i_004651,u_0210,p_0110,click,3.9,153,2025-10-19T06:39:43
i_004652,u_0210,p_0045,view,,136,2025-07-23T17:39:43
i_004653,u_0210,p_0108,click,4.5,278,2025-09-11T15:45:43
i_004654,u_0210,p_0112,click,,260,2025-09-01T04:55:43
i_004655,u_0210,p_0061,view,,393,2025-07-13T07:37:43
i_004656,u_0210,p_0061,view,,275,2025-07-14T23:55:43
i_004657,u_0210,p_0018,save,2.9,,2025-07-30T23:45:43
i_004658,u_0210,p_0021,view,,413,2025-07-28T18:35:43
i_004659,u_0210,p_0122,view,,289,2025-10-30T21:21:43
i_004660,u_0210,p_0004,save,3.5,,2025-07-13T19:13:43
i_004661,u_0210,p_0133,view,,232,2025-10-25T22:45:43
i_004662,u_0210,p_0056,view,,329,2025-09-03T12:08:43
i_004663,u_0210,p_0113,view,,337,2025-09-12T20:02:43
i_004664,u_0210,p_0106,view,,89,2025-08-09T02:35:43
i_004665,u_0210,p_0117,save,,,2025-09-05T16:45:43
i_004666,u_0210,p_0049,click,2.4,77,2025-09-24T17:17:43
i_004667,u_0210,p_0008,view,,358,2025-09-29T10:52:43
i_004668,u_0210,p_0114,save,,,2025-11-04T18:33:43
i_004669,u_0210,p_0134,view,,365,2025-07-16T05:21:43
i_004670,u_0210,p_0117,view,,264,2025-11-01T02:25:43
i_004671,u_0210,p_0006,view,,143,2025-10-25T12:21:43
i_004672,u_0210,p_0106,save,3.1,,2025-10-19T21:18:43
i_004673,u_0210,p_0021,view,,277,2025-07-14T02:00:43
i_004674,u_0211,p_0129,view,,122,2025-08-09T16:52:43
i_004675,u_0211,p_0008,view,,140,2025-10-31T01:43:43
i_004676,u_0211,p_0130,view,,180,2025-11-04T15:46:43
i_004677,u_0211,p_0002,view,,235,2025-09-17T04:31:43
i_004678,u_0211,p_0117,click,4.6,92,2025-08-22T22:14:43
i_004679,u_0211,p_0048,click,4.6,348,2025-07-07T18:27:43
i_004680,u_0211,p_0110,click,4.9,201,2025-08-01T14:43:43
i_004681,u_0211,p_0044,view,,153,2025-09-21T00:49:43
i_004682,u_0211,p_0066,view,,359,2025-08-26T22:01:43
i_004683,u_0211,p_0046,click,3.9,133,2025-10-22T05:38:43
i_004684,u_0211,p_0104,view,,277,2025-09-27T16:19:43
i_004685,u_0211,p_0119,view,,455,2025-09-16T03:17:43
i_004686,u_0211,p_0056,view,,273,2025-07-30T04:04:43
i_004687,u_0211,p_0046,click,,257,2025-10-25T20:37:43
i_004688,u_0211,p_0053,save,,,2025-08-19T17:22:43
i_004689,u_0211,p_0046,view,,150,2025-10-23T16:31:43
i_004690,u_0211,p_0021,view,,303,2025-07-17T10:15:43
i_004691,u_0211,p_0020,save,4.8,,2025-08-28T16:11:43
i_004692,u_0211,p_0128,click,,128,2025-07-14T17:22:43
i_004693,u_0211,p_0020,view,,99,2025-09-04T17:56:43
i_004694,u_0211,p_0066,click,5.0,206,2025-09-20T02:18:43
i_004695,u_0211,p_0064,checkin,3.4,,2025-07-09T10:54:43
i_004696,u_0211,p_0021,checkin,4.3,,2025-07-07T21:18:43
i_004697,u_0211,p_0019,view,,274,2025-08-27T06:00:43
i_004698,u_0211,p_0121,view,,298,2025-10-05T11:20:43
i_004699,u_0211,p_0059,view,,236,2025-09-09T16:31:43
i_004700,u_0211,p_0016,save,,,2025-09-13T08:37:43
i_004701,u_0212,p_0122,view,,239,2025-07-22T13:17:43
i_004702,u_0212,p_0134,view,,169,2025-09-19T07:05:43
i_004703,u_0212,p_0040,click,,224,2025-09-13T10:38:43
i_004704,u_0212,p_0113,save,4.0,,2025-10-17T07:51:43
i_004705,u_0212,p_0111,checkin,,,2025-07-22T00:28:43
i_004706,u_0212,p_0064,save,4.3,,2025-08-14T10:11:43
i_004707,u_0212,p_0115,click,,192,2025-10-09T15:49:43
i_004708,u_0212,p_0115,click,,264,2025-08-02T22:12:43
i_004709,u_0212,p_0052,click,3.8,179,2025-09-09T18:20:43
i_004710,u_0212,p_0112,view,,397,2025-07-15T06:30:43
i_004711,u_0212,p_0033,click,3.4,196,2025-07-12T14:12:43
i_004712,u_0212,p_0102,view,,224,2025-09-20T11:27:43
i_004713,u_0212,p_0134,view,,368,2025-10-10T17:51:43
i_004714,u_0212,p_0024,save,,,2025-10-09T13:28:43
i_004715,u_0212,p_0012,view,,187,2025-07-22T06:23:43
i_004716,u_0212,p_0002,view,,181,2025-08-09T08:34:43
i_004717,u_0212,p_0014,view,,164,2025-08-27T23:54:43
i_004718,u_0212,p_0040,save,5.0,,2025-10-01T04:27:43
i_004719,u_0212,p_0011,view,,269,2025-08-05T03:59:43
i_004720,u_0212,p_0116,view,,231,2025-09-09T14:06:43
i_004721,u_0212,p_0122,click,3.7,206,2025-08-05T23:39:43
i_004722,u_0212,p_0045,view,,239,2025-09-08T20:01:43
i_004723,u_0212,p_0058,click,4.5,239,2025-07-27T05:05:43
i_004724,u_0212,p_0040,save,5.0,,2025-09-13T07:19:43
i_004725,u_0212,p_0001,view,,204,2025-10-19T22:06:43
i_004726,u_0212,p_0044,save,,,2025-11-02T11:58:43
i_004727,u_0213,p_0120,checkin,,,2025-09-06T08:09:43
i_004728,u_0213,p_0123,click,4.2,236,2025-08-19T07:52:43
i_004729,u_0213,p_0118,click,,232,2025-07-28T14:32:43
i_004730,u_0213,p_0001,click,,403,2025-07-25T05:39:43
i_004731,u_0213,p_0044,view,,288,2025-07-11T21:51:43
i_004732,u_0213,p_0118,click,,345,2025-10-29T13:19:43
i_004733,u_0213,p_0066,view,,381,2025-09-24T07:43:43
i_004734,u_0213,p_0109,checkin,,,2025-07-27T05:53:43
i_004735,u_0213,p_0017,click,,269,2025-09-27T07:09:43
i_004736,u_0213,p_0008,view,,249,2025-10-19T17:49:43
i_004737,u_0213,p_0118,save,4.0,,2025-10-15T08:17:43
i_004738,u_0213,p_0101,click,2.9,202,2025-10-22T10:53:43
i_004739,u_0213,p_0013,save,4.2,,2025-09-26T10:55:43
i_004740,u_0213,p_0123,view,,300,2025-11-01T16:06:43
i_004741,u_0213,p_0129,checkin,3.7,,2025-10-07T12:37:43
i_004742,u_0213,p_0044,checkin,3.5,,2025-10-08T06:11:43
i_004743,u_0213,p_0005,click,,245,2025-09-24T21:11:43
i_004744,u_0213,p_0101,click,4.4,188,2025-09-16T18:01:43
i_004745,u_0213,p_0136,click,,200,2025-09-21T03:07:43
i_004746,u_0213,p_0061,view,,293,2025-09-18T09:24:43
i_004747,u_0213,p_0059,view,,324,2025-08-28T03:30:43
i_004748,u_0213,p_0137,view,,190,2025-10-21T16:19:43
i_004749,u_0213,p_0002,view,,295,2025-08-17T16:50:43
i_004750,u_0213,p_0039,view,,181,2025-09-26T02:30:43
i_004751,u_0213,p_0106,save,4.4,,2025-10-27T04:48:43
i_004752,u_0213,p_0115,click,,197,2025-09-15T02:23:43
i_004753,u_0214,p_0128,click,,129,2025-08-29T06:06:43
i_004754,u_0214,p_0065,checkin,,,2025-07-26T18:01:43
i_004755,u_0214,p_0001,checkin,,,2025-08-11T14:13:43
i_004756,u_0214,p_0116,click,3.5,233,2025-09-01T16:04:43
i_004757,u_0214,p_0044,click,4.9,339,2025-07-25T02:23:43
i_004758,u_0214,p_0040,view,,367,2025-08-25T13:06:43
i_004759,u_0214,p_0135,click,,200,2025-08-17T07:12:43
i_004760,u_0214,p_0123,view,,272,2025-07-18T15:26:43
i_004761,u_0214,p_0135,view,,237,2025-08-06T08:43:43
i_004762,u_0214,p_0010,click,2.8,207,2025-07-11T12:44:43
i_004763,u_0214,p_0002,click,3.6,208,2025-10-31T05:46:43
i_004764,u_0214,p_0049,view,,30,2025-09-12T18:16:43
i_004765,u_0214,p_0138,save,,,2025-10-19T22:48:43
i_004766,u_0214,p_0058,view,,317,2025-08-22T20:38:43
i_004767,u_0214,p_0040,click,5.0,186,2025-08-20T17:34:43
i_004768,u_0214,p_0056,click,,187,2025-07-28T16:28:43
i_004769,u_0214,p_0024,view,,312,2025-07-30T04:36:43
i_004770,u_0214,p_0013,view,,181,2025-10-03T10:07:43
i_004771,u_0214,p_0047,save,3.5,,2025-07-10T05:46:43
i_004772,u_0214,p_0040,view,,241,2025-07-11T14:20:43
i_004773,u_0214,p_0017,save,,,2025-10-22T13:29:43
i_004774,u_0214,p_0119,view,,167,2025-07-09T12:02:43
i_004775,u_0214,p_0004,view,,311,2025-09-03T16:01:43
i_004776,u_0214,p_0048,view,,318,2025-09-30T13:58:43
i_004777,u_0214,p_0102,view,,244,2025-09-21T03:53:43
i_004778,u_0214,p_0006,checkin,3.9,,2025-09-27T02:21:43
i_004779,u_0214,p_0134,view,,255,2025-07-15T22:47:43
i_004780,u_0215,p_0119,view,,250,2025-09-16T00:13:43
i_004781,u_0215,p_0066,view,,266,2025-09-17T02:22:43
i_004782,u_0215,p_0030,save,4.0,,2025-09-30T19:15:43
i_004783,u_0215,p_0125,view,,215,2025-10-16T17:27:43
i_004784,u_0215,p_0113,click,5.0,20,2025-08-14T19:35:43
i_004785,u_0215,p_0121,click,3.5,232,2025-10-26T02:33:43
i_004786,u_0215,p_0066,click,5.0,246,2025-08-08T09:10:43
i_004787,u_0215,p_0106,click,,248,2025-08-24T16:42:43
i_004788,u_0215,p_0060,save,4.8,,2025-09-04T16:03:43
i_004789,u_0215,p_0113,view,,442,2025-07-31T07:43:43
i_004790,u_0215,p_0125,save,,,2025-10-03T13:41:43
i_004791,u_0215,p_0039,save,,,2025-09-17T23:20:43
i_004792,u_0215,p_0058,view,,406,2025-08-07T23:26:43
i_004793,u_0215,p_0037,view,,252,2025-09-13T22:01:43
i_004794,u_0215,p_0127,click,4.8,166,2025-08-12T14:14:43
i_004795,u_0215,p_0104,click,4.4,30,2025-11-02T01:51:43
i_004796,u_0215,p_0046,save,,,2025-07-26T22:40:43
i_004797,u_0215,p_0003,view,,144,2025-09-18T03:32:43
i_004798,u_0215,p_0054,click,,206,2025-10-28T18:42:43
i_004799,u_0215,p_0111,click,4.7,140,2025-08-15T23:45:43
i_004800,u_0216,p_0117,checkin,4.2,,2025-09-20T07:14:43
i_004801,u_0216,p_0115,save,3.3,,2025-10-16T10:07:43
i_004802,u_0216,p_0060,view,,174,2025-09-19T07:18:43
i_004803,u_0216,p_0109,view,,229,2025-07-21T14:31:43
i_004804,u_0216,p_0018,checkin,4.2,,2025-10-12T19:54:43
i_004805,u_0216,p_0037,click,,247,2025-08-31T09:12:43
i_004806,u_0216,p_0066,click,5.0,328,2025-09-28T04:39:43
i_004807,u_0216,p_0037,click,4.2,232,2025-09-06T00:15:43
i_004808,u_0216,p_0115,view,,328,2025-09-14T02:43:43
i_004809,u_0216,p_0135,click,4.5,373,2025-10-25T23:12:43
i_004810,u_0216,p_0109,save,,,2025-09-10T20:06:43
i_004811,u_0216,p_0052,view,,200,2025-07-25T15:11:43
i_004812,u_0216,p_0132,save,4.4,,2025-09-29T15:40:43
i_004813,u_0216,p_0139,click,4.4,184,2025-07-17T21:49:43
i_004814,u_0216,p_0119,view,,232,2025-10-12T07:16:43
i_004815,u_0216,p_0115,save,,,2025-07-30T02:26:43
i_004816,u_0216,p_0045,view,,201,2025-09-06T00:38:43
i_004817,u_0216,p_0061,click,,264,2025-08-16T03:55:43
i_004818,u_0216,p_0133,save,,,2025-10-10T02:54:43
